Fund Name:,SPDR® MSCI Emerging Markets UCITS ETF,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ISIN:,IE00B469F816,,,,,,,,
Ticker Symbol:,SPYM GY,,,,,,,,
Holdings As Of:,27-Aug-2020,,,,,,,,
,,,,,,,,,
ISIN,SEDOL,Security Name,Currency,Number of Shares,Percent Of Fund,Trade Country Name,Local Price,Sector Classification,Industry Classification
BRLAMEACNPR6,2516710,Lojas Americanas S.A. Pfd,BRL,64006,0.087118,Brazil,32.360,Consumer Discretionary,Multiline Retail
INE239A01016,6128605,Nestle India Ltd.,INR,1681,0.086428,India,16111.350,Consumer Staples,Food Products
PLPKO0000016,B03NGS5,Powszechna Kasa Oszczednosci Bank Polski SA,PLN,61860,0.085804,Poland,22.040,Financials,Banks
TW0004938006,B4PLX17,Pegatron Corporation,TWD,167000,0.085646,Taiwan,63.900,Information Technology,Technology Hardware Storage & Peripherals
HK0992009065,6218089,Lenovo Group Limited,HKD,560000,0.085103,China,5.000,Information Technology,Technology Hardware Storage & Peripherals
CNE100000171,6742340,Shandong Weigao Group Medical Polymer Co. Ltd. Class H,HKD,152000,0.084728,China,18.340,Health Care,Health Care Equipment & Supplies
BRGNDIACNOR2,BF4J7K6,Notre Dame Intermedica Participacoes SA,BRL,27323,0.084618,Brazil,73.630,Health Care,Health Care Providers & Services
INE075A01022,6206051,Wipro Limited,INR,96277,0.083539,India,271.900,Information Technology,It Services
MXP225611567,2406457,Cemex SAB de CV Cert Part Ord Repr 2 ShsA & 1 ShsB,MXN,1020165,0.082403,Mexico,7.560,Materials,Construction Materials
INE192R01011,BYW1G33,Avenue Supermarts Ltd.,INR,10827,0.082275,India,2381.250,Consumer Staples,Food & Staples Retailing
TW0002890001,6525875,SinoPac Financial Holdings Co. Ltd.,TWD,941344,0.081972,Taiwan,10.850,Financials,Banks
BRBBASACNOR3,2328595,Banco do Brasil S.A.,BRL,59506,0.081969,Brazil,32.750,Financials,Banks
TW0002883006,6431756,China Development Financial Holding Corp.,TWD,1189276,0.081800,Taiwan,8.570,Financials,Insurance
PHY806761029,B068DB9,SM Investments Corporation,PHP,19320,0.081689,Philippines,873.000,Industrials,Industrial Conglomerates
KR7090430000,B15SK50,Amorepacific Corp.,KRW,2388,0.081405,South Korea,171500.000,Consumer Staples,Personal Products
TH0355A10Z12,B1359J0,PTT Exploration & Production Plc(Alien Mkt),THB,114957,0.081071,Thailand,93.500,Energy,Oil Gas & Consumable Fuels
US98387E2054,B07T3T9,X5 Retail Group N.V. Sponsored GDR RegS,USD,9311,0.080974,Russia,36.920,Consumer Staples,Food & Staples Retailing
TW0003034005,6346333,Novatek Microelectronics Corp.,TWD,40600,0.080810,Taiwan,248.000,Information Technology,Semiconductors & Semiconductor Equipment
INE669C01036,BWFGD63,Tech Mahindra Limited,INR,34435,0.080796,India,735.250,Information Technology,It Services
SA0007879782,B12LZT1,Banque Saudi Fransi,SAR,38948,0.080725,Saudi Arabia,33.000,Financials,Banks
KR7000810002,6155250,Samsung Fire & Marine Insurance Co. Ltd,KRW,2252,0.080574,South Korea,180000.000,Financials,Insurance
CNE100000HF9,B57JY24,China Minsheng Banking Corp. Ltd. Class H,HKD,547300,0.080178,China,4.820,Financials,Banks
BRSUZBACNOR0,B02GKC7,Suzano S.A.,BRL,36870,0.079741,Brazil,51.420,Materials,Paper & Forest Products
PLPZU0000011,B63DG21,Powszechny Zaklad Ubezpieczen Spolka Akcyjna,PLN,45087,0.079450,Poland,28.000,Financials,Insurance
INE062A01020,BSQCB24,State Bank of India,INR,114838,0.079066,India,215.750,Financials,Banks
US31680Q1040,BG3GS91,58.com Inc. Sponsored ADR Class A,USD,6021,0.078941,China,55.660,Communication Services,Interactive Media & Services
GRS260333000,5051605,Hellenic Telecommunications Organization SA,EUR,20752,0.078898,Greece,13.690,Communication Services,Diversified Telecommunication Services
TW0002207008,6417165,Hotai Motor Co. Ltd.,TWD,16000,0.078717,Taiwan,613.000,Consumer Discretionary,Specialty Retail
KYG2953R1149,B85LKS1,AAC Technologies Holdings Inc.,HKD,51500,0.077951,China,49.800,Information Technology,Electronic Equipment Instruments & Components
KYG2119W1069,BD3DS68,China Evergrande Group,HKD,137200,0.077813,China,18.660,Real Estate,Real Estate Management & Development
CNE1000002V2,6559335,China Telecom Corp. Ltd. Class H,HKD,979600,0.077412,China,2.600,Communication Services,Diversified Telecommunication Services
TW0002801008,6187855,Chang Hwa Commercial Bank Ltd.,TWD,528226,0.077370,Taiwan,18.250,Financials,Banks
QA000A0KD6K3,6673570,Industries of Qatar Co.,QAR,121289,0.077275,Qatar,9.850,Industrials,Industrial Conglomerates
CZ0005112300,5624030,CEZ as,CZK,15996,0.076975,Czech Republic,456.000,Utilities,Electric Utilities
TW0002474004,6186669,Catcher Technology Co. Ltd.,TWD,47000,0.076951,Taiwan,204.000,Information Technology,Technology Hardware Storage & Peripherals
TH0481B10Z18,B6SR6J5,Central Pattana Public Co. Ltd.(Alien Mkt),THB,216285,0.076761,Thailand,47.250,Real Estate,Real Estate Management & Development
TH0101A10Z19,B5L2DG6,Charoen Pokphand Foods Public Co. Ltd.(Alien Mkt),THB,306700,0.075760,Thailand,32.750,Consumer Staples,Food Products
INE066A01021,BMW4CV8,Eicher Motors Limited,INR,10570,0.075429,India,2236.200,Consumer Discretionary,Automobiles
ZAE000006896,6777450,Sasol Limited,ZAR,37852,0.075366,South Africa,143.760,Materials,Chemicals
JE00B6T5S470,B6T5S47,Polymetal International Plc,GBP,12491,0.075289,United Kingdom,19.400,Materials,Metals & Mining
BRNTCOACNOR5,BJRFY31,Natura & Co Holding SA,BRL,36223,0.075005,Brazil,49.230,Consumer Staples,Personal Products
INE481G01011,B01GZF6,UltraTech Cement Limited,INR,5803,0.074993,India,4049.600,Materials,Construction Materials
US6074091090,2603225,Mobile TeleSystems PJSC Sponsored ADR,USD,32680,0.074977,Russia,9.740,Communication Services,Wireless Telecommunication Services
BRBBDCACNOR1,B00FM86,Banco Bradesco S.A.,BRL,90847,0.074741,Brazil,19.560,Financials,Banks
KYG8878S1030,6903556,Tingyi (Cayman Islands) Holding Corp.,HKD,160000,0.074696,China,15.360,Consumer Staples,Food Products
CNE1000001Q4,B1W0JF2,China CITIC Bank Corporation Ltd Class H,HKD,731600,0.074491,China,3.350,Financials,Banks
INE059A01026,B011108,Cipla Limited,INR,30850,0.074432,India,756.050,Health Care,Pharmaceuticals
MYL1023OO000,6075745,CIMB Group Holdings Bhd,MYR,391160,0.074418,Malaysia,3.370,Financials,Banks
TREBIMM00018,B0D0006,BIM Birlesik Magazalar A.S.,TRY,32720,0.074369,Turkey,71.100,Consumer Staples,Food & Staples Retailing
BRRADLACNOR0,B7FQV64,Raia Drogasil S.A.,BRL,16402,0.074335,Brazil,107.750,Consumer Staples,Food & Staples Retailing
CNE000001R84,BP3R284,Ping An Insurance (Group) Company of China Ltd. Class A,CNY,28319,0.074212,China,76.540,Financials,Insurance
KR7018260000,BRS2KY0,SAMSUNG SDS CO. LTD.,KRW,2344,0.074081,South Korea,159000.000,Information Technology,It Services
AEA000201011,6545464,Abu Dhabi Commercial Bank,AED,203354,0.073680,UAE,5.650,Financials,Banks
US44332N1063,BFMFKK7,Huazhu Group Ltd. Sponsored ADR,USD,7163,0.073531,China,43.580,Consumer Discretionary,Hotels Restaurants & Leisure
US36257Y1091,BK1VBN1,GSX Techedu Inc. Sponsored ADR Class A,USD,3800,0.073336,China,81.930,Consumer Discretionary,Diversified Consumer Services
HK0000049939,6263830,China Unicom (Hong Kong) Limited,HKD,416000,0.073334,China,5.800,Communication Services,Diversified Telecommunication Services
US46591M1099,BL3N3C5,JOYY Inc. Sponsored ADR Class A,USD,3515,0.073300,China,88.530,Communication Services,Interactive Media & Services
COB07PA00086,BJ62LW1,Bancolombia SA Bancolombia Pfd,COP,43983,0.073213,Colombia,27000.000,Financials,Banks
SA122050HV19,B39NWT3,Alinma Bank,SAR,75101,0.073112,Saudi Arabia,15.500,Financials,Banks
SA123GA0ITH7,B3C8VY3,Saudi Arabian Mining Co.,SAR,28926,0.072943,Saudi Arabia,40.150,Materials,Metals & Mining
INE752E01010,B233HS6,Power Grid Corporation of India Limited,INR,122193,0.072217,India,185.200,Utilities,Electric Utilities
ID1000095706,6687184,PT Unilever Indonesia Tbk,IDR,544700,0.072205,Indonesia,8250.000,Consumer Staples,Household Products
TW0004904008,6421854,Far Eastone Telecommunications Co. Ltd.,TWD,146000,0.072064,Taiwan,61.500,Communication Services,Wireless Telecommunication Services
CNE1000029W3,BD8GL18,Postal Savings Bank of China Co. Ltd. Class H,HKD,581000,0.071695,China,4.060,Financials,Banks
KR7015760002,6495730,Korea Electric Power Corporation,KRW,17576,0.071269,South Korea,20400.000,Utilities,Electric Utilities
INE016A01026,6297356,Dabur India Limited,INR,45185,0.071081,India,492.950,Consumer Staples,Personal Products
KYG711391022,BDRYVB3,Ping An Healthcare and Technology Company Limited,HKD,20900,0.070955,China,111.700,Health Care,Health Care Technology
US36165L1089,BD6FLL7,GDS Holdings Ltd. Sponsored ADR Class A,USD,3708,0.070757,China,81.010,Information Technology,It Services
KYG5264Y1089,B27WRM3,Kingsoft Corp. Ltd.,HKD,52000,0.070726,China,44.750,Information Technology,Software
MYL6947OO005,6086242,DiGi.Com Bhd,MYR,300100,0.070139,Malaysia,4.140,Communication Services,Wireless Telecommunication Services
PLPKN0000018,5810066,Polski Koncern Naftowy ORLEN S.A.,PLN,20655,0.070065,Poland,53.900,Energy,Oil Gas & Consumable Fuels
BRJBSSACNOR8,B1V74X7,JBS S.A.,BRL,72044,0.069998,Brazil,23.100,Consumer Staples,Food Products
PHY444251177,6466457,JG Summit Holdings Inc.,PHP,227220,0.069991,Philippines,63.600,Industrials,Industrial Conglomerates
INE917I01010,B2QKXW0,Bajaj Auto Limited.,INR,7173,0.069606,India,3040.800,Consumer Discretionary,Automobiles
KR7021240007,6173401,COWAY Co. Ltd.,KRW,4150,0.068549,South Korea,83100.000,Consumer Discretionary,Household Durables
TW0002301009,6519481,Lite-On Technology Corp.,TWD,179658,0.067625,Taiwan,46.900,Information Technology,Technology Hardware Storage & Peripherals
ZAE000134854,6105578,Clicks Group Limited,ZAR,19769,0.066993,South Africa,244.680,Consumer Staples,Food & Staples Retailing
CLP7847L1080,2196026,Empresas Copec S.A.,CLP,36681,0.066543,Chile,6058.000,Energy,Oil Gas & Consumable Fuels
TH1074010014,B736PF3,PTT Global Chemical Plc(Alien Mkt),THB,186700,0.066185,Thailand,47.000,Materials,Chemicals
INE019A01038,BZBYJJ7,JSW Steel Limited,INR,71631,0.066131,India,289.300,Materials,Metals & Mining
CNE100001SR9,BN320P8,China Vanke Co. Ltd Class H,HKD,88200,0.066080,China,24.650,Real Estate,Real Estate Management & Development
INE628A01036,B0L0W35,UPL Limited,INR,41666,0.066017,India,496.500,Materials,Chemicals
CNE000001B33,BP3R273,China Merchants Bank Co. Ltd. Class A,CNY,52000,0.065696,China,36.900,Financials,Banks
BRKLBNCDAM18,BJ0K6Z9,Klabin SA Ctf de Deposito de Acoes Cons of 1 Sh + 4 Pfd Shs,BRL,59864,0.065668,Brazil,26.080,Materials,Containers & Packaging
INE029A01011,6099723,Bharat Petroleum Corporation Limited,INR,49771,0.065549,India,412.700,Energy,Oil Gas & Consumable Fuels
MYL5225OO007,B83X6P8,IHH Healthcare Bhd.,MYR,214400,0.065481,Malaysia,5.410,Health Care,Health Care Providers & Services
INE918I01018,B2QKWK1,Bajaj Finserv Limited,INR,3135,0.065330,India,6530.150,Financials,Insurance
MYL5183OO008,B5KQGT3,PETRONAS Chemicals Group Bhd.,MYR,197300,0.064714,Malaysia,5.810,Materials,Chemicals
KYG9431R1039,B2Q14Z3,Want Want China Holdings Limited,HKD,394000,0.063947,China,5.340,Consumer Staples,Food Products
KYG4818G1010,BGR6KX5,Innovent Biologics Inc.,HKD,38500,0.063832,China,54.550,Health Care,Biotechnology
PHY0486V1154,B09JBT3,Ayala Corp.,PHP,17750,0.063187,Philippines,735.000,Industrials,Industrial Conglomerates
MYL6033OO004,6703972,Petronas Gas Bhd.,MYR,66100,0.062989,Malaysia,16.880,Utilities,Gas Utilities
INE102D01028,B1BDGY0,Godrej Consumer Products Limited,INR,29035,0.062881,India,678.650,Consumer Staples,Personal Products
TH0264A10Z12,BLZGSM7,Bangkok Dusit Medical Services Public Co. Ltd.(Alien Mkt),THB,416600,0.062844,Thailand,20.000,Health Care,Health Care Providers & Services
KR7009830001,6407768,HANWHA SOLUTIONS CORPORATION,KRW,8816,0.062822,South Korea,35850.000,Materials,Chemicals
TW0002395001,6202673,Advantech Co. Ltd.,TWD,25296,0.062733,Taiwan,309.000,Information Technology,Technology Hardware Storage & Peripherals
KR7005382007,6148272,Hyundai Motor Co Ltd Pfd. Shs 2,KRW,3645,0.062598,South Korea,86400.000,Consumer Discretionary,Automobiles
US05278C1071,BH5QGR0,Autohome Inc. Sponsored ADR Class A,USD,3149,0.062582,China,84.370,Communication Services,Interactive Media & Services
CNE100003F19,BGHH0L6,WuXi AppTec Co. Ltd. Class H,HKD,17980,0.062463,China,114.300,Health Care,Life Sciences Tools & Services
KYG9829N1025,BGQYNN1,Xinyi Solar Holdings Ltd.,HKD,209448,0.062386,China,9.800,Information Technology,Semiconductors & Semiconductor Equipment
TH0016010017,6888794,Kasikornbank Public Co. Ltd.(Alien Mkt),THB,96600,0.062114,Thailand,85.250,Financials,Banks
INE406A01037,6702634,Aurobindo Pharma Ltd,INR,22197,0.062066,India,876.200,Health Care,Pharmaceuticals
TH0201010R12,6397557,Intouch Holdings Public Company Limited NVDR,THB,148100,0.061717,Thailand,55.250,Communication Services,Wireless Telecommunication Services
AEA002001013,B0LX3Y2,Aldar Properties - P J S C,AED,471088,0.061629,UAE,2.040,Real Estate,Real Estate Management & Development
MYL2445OO004,6497446,Kuala Lumpur Kepong Bhd.,MYR,48040,0.061617,Malaysia,22.720,Consumer Staples,Food Products
INE070A01015,6100357,Shree Cement Limited,INR,896,0.061555,India,21527.700,Materials,Construction Materials
HK0000083920,B3MPN59,Sun Art Retail Group Limited,HKD,189500,0.061052,China,10.600,Consumer Staples,Food & Staples Retailing
BRVIVTACNPR7,B3ZCNF7,Telefonica Brasil SA Pfd,BRL,29579,0.060999,Brazil,49.030,Communication Services,Diversified Telecommunication Services
INE038A01020,B0GWF48,Hindalco Industries Limited,INR,97948,0.060905,India,194.850,Materials,Metals & Mining
SA000A0HNF36,B128CF7,Yanbu National Petrochemical Co.,SAR,17902,0.060829,Saudi Arabia,54.100,Materials,Chemicals
MYL6012OO008,B5387L5,Maxis Bhd.,MYR,211800,0.060502,Malaysia,5.060,Communication Services,Wireless Telecommunication Services
KR7032830002,B12C0T9,Samsung Life Insurance Co. Ltd.,KRW,5131,0.060480,South Korea,59300.000,Financials,Insurance
CNE100001922,B5730Z1,New China Life Insurance Co. Ltd. Class H,HKD,62600,0.060219,China,31.650,Financials,Insurance
KYG8190F1028,BH4DMW9,Silergy Corp.,TWD,4000,0.060193,Taiwan,1875.000,Information Technology,Semiconductors & Semiconductor Equipment
SA0007879089,B12LSY7,Saudi British Bank,SAR,34772,0.060058,Saudi Arabia,27.500,Financials,Banks
PHY077751022,B5VJH76,BDO Unibank Inc.,PHP,141740,0.059759,Philippines,87.050,Financials,Banks
BRGGBRACNPR8,2645517,Gerdau SA Pfd,BRL,73647,0.059630,Brazil,19.250,Materials,Metals & Mining
CNE0000014W7,BP3R369,Jiangsu Hengrui Medicine Co. Ltd. Class A,CNY,18504,0.059622,China,94.110,Health Care,Pharmaceuticals
KR7091990002,BYZ6DH8,Celltrion Healthcare Co. Ltd.,KRW,2943,0.059493,South Korea,101700.000,Health Care,Health Care Providers & Services
TW0002888005,6452586,Shin Kong Financial Holding Co. Ltd.,TWD,873240,0.059081,Taiwan,8.430,Financials,Insurance
TW0002347002,6868439,Synnex Technology International Corp.,TWD,163200,0.058941,Taiwan,45.000,Information Technology,Electronic Equipment Instruments & Components
KR7010130003,6495428,Korea Zinc Co. Ltd.,KRW,741,0.058916,South Korea,400000.000,Materials,Metals & Mining
INE733E01010,B037HF1,NTPC Limited,INR,179497,0.058742,India,102.550,Utilities,Independent Power And Renewable Electricity Producers
ZAE000255915,BFX05H3,Absa Group Limited,ZAR,51240,0.058193,South Africa,82.000,Financials,Banks
HK0817039453,B23TGR6,China Jinmao Holdings Group Limited,HKD,384000,0.057772,China,4.950,Real Estate,Real Estate Management & Development
MYL5285OO001,BF6RHY2,Sime Darby Plantation Bhd.,MYR,196731,0.057308,Malaysia,5.160,Consumer Staples,Food Products
SA0007879550,B132NM2,Saudi Electricity Co.,SAR,57909,0.057103,Saudi Arabia,15.700,Utilities,Electric Utilities
CLP8716X1082,2718301,Sociedad Quimica y Minera de Chile SA Pfd Series B,CLP,7615,0.056891,Chile,24948.000,Materials,Chemicals
TW0001102002,6056331,Asia Cement Corporation,TWD,165785,0.056748,Taiwan,42.650,Materials,Construction Materials
BRSBSPACNOR5,B1YCHL8,Companhia de Saneamento Basico do Estado de Sao Paulo SABESP,BRL,26651,0.056665,Brazil,50.550,Utilities,Water Utilities
US84265V1052,2823777,Southern Copper Corporation,USD,5187,0.056594,Peru,46.320,Materials,Metals & Mining
CNE100000502,6725299,Zijin Mining Group Co. Ltd. Class H,HKD,352000,0.056168,China,5.250,Materials,Metals & Mining
SA0007879162,B133RS9,Savola Group,SAR,18609,0.056160,Saudi Arabia,48.050,Consumer Staples,Food Products
TW0002409000,6288190,Au Optronics Corp.,TWD,653600,0.056129,Taiwan,10.700,Information Technology,Electronic Equipment Instruments & Components
INE155A01022,B611LV1,Tata Motors Limited,INR,121681,0.056052,India,144.350,Consumer Discretionary,Automobiles
INE326A01037,6143761,Lupin Limited,INR,17812,0.055875,India,983.000,Health Care,Pharmaceuticals
BRBBSEACNOR5,B9N3SQ0,BB Seguridade Participacoes SA,BRL,50124,0.055869,Brazil,26.500,Financials,Insurance
BMG2113B1081,6535517,China Resources Gas Group Limited,HKD,50000,0.055469,China,36.500,Utilities,Gas Utilities
TW0005876007,B7LV1N0,Shanghai Commercial & Savings Bank Ltd.,TWD,164449,0.055433,Taiwan,42.000,Financials,Banks
MXP495211262,2392471,Grupo Bimbo SAB de CV Class A,MXN,119849,0.055100,Mexico,43.030,Consumer Staples,Food Products
ZAE000255360,BDVPYN5,Old Mutual Ltd.,ZAR,333465,0.054960,South Africa,11.900,Financials,Insurance
BREQTLACNOR0,B128R96,Equatorial Energia S.A.,BRL,54887,0.054714,Brazil,23.700,Utilities,Electric Utilities
TW0003105003,B56LHP5,Win Semiconductors Corp.,TWD,23000,0.054640,Taiwan,296.000,Information Technology,Semiconductors & Semiconductor Equipment
TW0006505001,6718716,Formosa Petrochemical Corp,TWD,82000,0.054624,Taiwan,83.000,Energy,Oil Gas & Consumable Fuels
CNE100000FN7,B3ZVDV0,Sinopharm Group Co. Ltd. Class H,HKD,94400,0.054399,China,18.960,Health Care,Health Care Providers & Services
CNE1000031K4,BHWLWV4,WuXi AppTec Co. Ltd. Class A,CNY,14560,0.053988,China,108.300,Health Care,Life Sciences Tools & Services
ZAE000012084,6801575,Shoprite Holdings Limited,ZAR,33154,0.053596,South Africa,116.720,Consumer Staples,Food & Staples Retailing
CNE1000002F5,B1JKTQ6,China Communications Construction Co. Ltd. Class H,HKD,391000,0.053478,China,4.500,Industrials,Construction & Engineering
CNE1000019K9,B71SXC4,Haitong Securities Co. Ltd. Class H,HKD,248800,0.053387,China,7.060,Financials,Capital Markets
MYL7277OO006,B00MRS2,Dialog Group Bhd.,MYR,255500,0.053224,Malaysia,3.690,Energy,Energy Equipment & Services
SA0007879139,B1323K0,Saudi Arabian Fertilizer Co.,SAR,9831,0.053102,Saudi Arabia,86.000,Materials,Chemicals
MYL5819OO007,6436892,Hong Leong Bank Bhd.,MYR,64152,0.053020,Malaysia,14.640,Financials,Banks
CNE100000TP3,BD5CN80,Luxshare Precision Industry Co. Ltd. Class A,CNY,27858,0.052650,China,55.200,Information Technology,Electronic Equipment Instruments & Components
ID1000117708,6315344,PT Charoen Pokphand Indonesia Tbk,IDR,523000,0.052521,Indonesia,6250.000,Consumer Staples,Food Products
ZAE000066692,B09C0Z1,Aspen Pharmacare Holdings Limited,ZAR,26767,0.052212,South Africa,140.840,Health Care,Pharmaceuticals
CL0000000100,B00R3L2,Cencosud S.A.,CLP,138370,0.052209,Chile,1260.000,Consumer Staples,Food & Staples Retailing
AEE000301011,B01RM25,Emaar Properties (P.J.S.C),AED,277529,0.052147,UAE,2.930,Real Estate,Real Estate Management & Development
INE047A01021,BYQKH33,Grasim Industries Ltd,INR,23802,0.052012,India,684.750,Materials,Construction Materials
RU0009029524,5005884,Surgutneftegas PJSC Pfd,USD,433025,0.051963,Russia,0.509,Energy,Oil Gas & Consumable Fuels
TW0003231007,6672481,Wistron Corporation,TWD,194190,0.051665,Taiwan,33.150,Information Technology,Technology Hardware Storage & Peripherals
KR7251270005,BF2S426,Netmarble Corp.,KRW,1725,0.051603,South Korea,150500.000,Communication Services,Entertainment
KR7316140003,BGHWH98,Woori Financial Group Inc.,KRW,30126,0.051558,South Korea,8610.000,Financials,Banks
ZAE000013181,6761000,Anglo American Platinum Limited,ZAR,2993,0.051484,South Africa,1241.990,Materials,Metals & Mining
MX01GA000004,B0ZV104,Grupo Aeroportuario del Pacifico SAB de CV Class B,MXN,28938,0.051467,Mexico,166.460,Industrials,Transportation Infrastructure
ZAE000026480,6290689,Remgro Limited,ZAR,39553,0.051176,South Africa,93.420,Financials,Diversified Financial Services
BMG1368B1028,6181482,Brilliance China Automotive Holdings Limited,HKD,236000,0.051071,China,7.120,Consumer Discretionary,Automobiles
KR7271560005,BDVLJ72,ORION CORP.,KRW,1784,0.050886,South Korea,143500.000,Consumer Staples,Food Products
CL0000001314,2196015,Empresas CMPC S.A.,CLP,100881,0.050752,Chile,1680.000,Materials,Paper & Forest Products
TH0661010R17,6418555,Home Product Center Public Co. Ltd. NVDR,THB,441700,0.050639,Thailand,15.200,Consumer Discretionary,Specialty Retail
KR7034220004,B01VZN9,LG Display Co. Ltd,KRW,16910,0.050250,South Korea,14950.000,Information Technology,Electronic Equipment Instruments & Components
ZAE000022331,6177878,Discovery Limited,ZAR,27564,0.049888,South Africa,130.680,Financials,Insurance
SA000A0ETHT1,B137VV2,Almarai Co. Ltd.,SAR,14488,0.049775,Saudi Arabia,54.700,Consumer Staples,Food Products
TW0002324001,6225744,Compal Electronics Inc.,TWD,328000,0.049754,Taiwan,18.900,Information Technology,Technology Hardware Storage & Peripherals
CNE1000004Y2,B04KP88,ZTE Corporation Class H,HKD,71640,0.049645,China,22.800,Information Technology,Communications Equipment
US78440P1084,2495648,SK Telecom Co. Ltd. Sponsored ADR,USD,9205,0.049610,South Korea,22.880,Communication Services,Wireless Telecommunication Services
US8688612048,B01WHG9,Surgutneftegas PJSC Sponsored ADR,USD,42181,0.049361,Russia,4.968,Energy,Oil Gas & Consumable Fuels
CLP3880F1085,2771672,Falabella S.A.,CLP,63105,0.049350,Chile,2611.500,Consumer Discretionary,Multiline Retail
CNE100000Q35,B433995,Guangzhou Automobile Group Co. Ltd. Class H,HKD,223600,0.048999,China,7.210,Consumer Discretionary,Automobiles
MYL5168OO009,B2QPJK5,Hartalega Holdings Bhd.,MYR,51400,0.048923,Malaysia,16.860,Health Care,Health Care Equipment & Supplies
TH0015010018,6889935,Siam Commercial Bank Public Company Limited(Alien Mkt),THB,88760,0.048872,Thailand,73.000,Financials,Banks
CNE100001MK7,B8RZJZ1,People's Insurance Co. (Group) of China Ltd. Class H,HKD,620000,0.048806,China,2.590,Financials,Insurance
KR7009540006,6446620,KOREA SHIPBUILDING & OFFSHORE ENGINEERING CO.LTD.,KRW,2811,0.048667,South Korea,87100.000,Industrials,Machinery
TW0002354008,6801779,Foxconn Technology Co. Ltd.,TWD,113950,0.048562,Taiwan,53.100,Information Technology,Electronic Equipment Instruments & Components
ID1000058407,6230845,PT United Tractors Tbk,IDR,128400,0.048534,Indonesia,23525.000,Energy,Oil Gas & Consumable Fuels
ID1000096605,6727121,PT Bank Negara Indonesia (Persero) Tbk Class B,IDR,568500,0.048413,Indonesia,5300.000,Financials,Banks
MXP4987V1378,2380108,Grupo Televisa S.A.B.,MXN,165656,0.048390,Mexico,27.340,Communication Services,Media
HU0000123096,BC9ZH86,Chemical Works of Gedeon Richter Plc,HUF,8411,0.048214,Hungary,7360.000,Health Care,Pharmaceuticals
PLPGNIG00014,B0L9113,Polskie Gornictwo Naftowe i Gazownictwo SA,PLN,143409,0.048141,Poland,5.334,Energy,Oil Gas & Consumable Fuels
BMG0957L1090,B01YCG0,Beijing Enterprises Water Group Limited,HKD,492000,0.048001,China,3.210,Utilities,Water Utilities
BRCCROACNOR2,2840970,CCR S.A.,BRL,87886,0.047981,Brazil,12.980,Industrials,Transportation Infrastructure
INE196A01026,B1S34K5,Marico Limited,INR,40045,0.047864,India,374.550,Consumer Staples,Personal Products
KYG2113L1068,B41XC98,China Resources Cement Holdings Limited,HKD,132476,0.047593,China,11.820,Materials,Construction Materials
HK0165000859,6455143,China Everbright Limited,HKD,128000,0.047385,China,12.180,Financials,Capital Markets
US60879B1070,BSS6HX7,Momo Inc Sponsored ADR Class A,USD,9737,0.047271,China,20.610,Communication Services,Interactive Media & Services
KYG9894K1085,B633D97,Zhongsheng Group Holdings Ltd.,HKD,31500,0.047152,China,49.250,Consumer Discretionary,Specialty Retail
HK0257001336,6630940,China Everbright International Limited,HKD,324029,0.047076,China,4.780,Industrials,Commercial Services & Supplies
CLP1506A1070,2000257,Banco Santander-Chile,CLP,5130215,0.046857,Chile,30.500,Financials,Banks
PHY411571011,6455819,International Container Terminal Services Inc.,PHP,91640,0.046603,Philippines,105.000,Industrials,Transportation Infrastructure
INE216A01030,BGSQG47,Britannia Industries Ltd,INR,3805,0.046340,India,3816.350,Consumer Staples,Food Products
KR7006800007,6249658,MIRAE ASSET DAEWOO CO. LTD.,KRW,24866,0.046263,South Korea,9360.000,Financials,Capital Markets
INE213A01029,6139362,Oil & Natural Gas Corp. Ltd.,INR,180476,0.046190,India,80.200,Energy,Oil Gas & Consumable Fuels
KR7011170008,6440020,Lotte Chemical Corp.,KRW,1287,0.046047,South Korea,180000.000,Materials,Chemicals
CNE100003662,BHQPSY7,Contemporary Amperex Technology Co. Ltd. Class A,CNY,6562,0.046046,China,204.950,Industrials,Electrical Equipment
ZAE000179420,BBGB5W0,Growthpoint Properties Limited,ZAR,253472,0.045918,South Africa,13.080,Real Estate,Equity Real Estate Investment Trusts (Reits)
BRBTOWACNOR8,B1LH3Y1,B2W Companhia Digital,BRL,9804,0.045867,Brazil,111.230,Consumer Discretionary,Internet & Direct Marketing Retail
BMG5320C1082,6340078,KunLun Energy Co. Ltd.,HKD,272000,0.045800,China,5.540,Utilities,Gas Utilities
MXP606941179,2491914,Kimberly-Clark de Mexico SAB de CV Class A,MXN,118989,0.045755,Mexico,35.990,Consumer Staples,Household Products
TW0001402006,6331470,Far Eastern New Century Corporation,TWD,217377,0.045709,Taiwan,26.200,Industrials,Industrial Conglomerates
HK0000055878,6264048,China Taiping Insurance Holdings Co. Ltd.,HKD,118950,0.045626,China,12.620,Financials,Insurance
TW0002105004,6190228,Cheng Shin Rubber Ind. Co. Ltd.,TWD,151998,0.045502,Taiwan,37.300,Consumer Discretionary,Auto Components
PLPEKAO00016,5473113,BANK POLSKA KASA OPIEKI SA,PLN,13296,0.045169,Poland,53.980,Financials,Banks
INE742F01042,B28XXH2,Adani Ports & Special Economic Zone Ltd.,INR,40322,0.045101,India,350.500,Industrials,Transportation Infrastructure
